PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Cabin_num,GroupId,people_in_group,Last_name,family_members,people_in_cabin,total_value_spent,spent_any,Alone,Private_cabin,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_NULL,Destination_NULL,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_NULL,Cabin_deck_T,Cabin_side_P,Cabin_side_S
0743_01,1,G/111/S,14.0,0,0.0,0.0,0.0,0.0,0.0,Loree Brighttt,1,111,0743,1,Brighttt,6.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0746_01,1,G/112/S,19.0,0,0.0,0.0,0.0,0.0,0.0,Milyla Waltonnedy,0,112,0746,1,Waltonnedy,9.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0750_01,0,F/140/S,22.0,0,15.0,142.0,0.0,41.0,493.0,Tiney Kramosley,0,140,0750,1,Kramosley,8.0,14.0,198.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0753_01,1,A/4/P,34.0,0,0.0,0.0,0.0,0.0,0.0,Mesarix Ennalve,1,4,0753,3,Ennalve,6.0,7.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0753_02,0,A/4/P,65.0,0,19.0,1344.0,4.0,3190.0,8.0,,0,4,0753,3,,,7.0,4557.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0753_03,1,,42.0,0,0.0,0.0,0.0,0.0,0.0,Matan Ennalve,1,,0753,3,Ennalve,6.0,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0754_01,1,D/31/P,22.0,0,0.0,0.0,0.0,0.0,,Atikard Fusimodent,1,31,0754,1,Fusimodent,3.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0756_01,1,B/27/S,54.0,0,0.0,0.0,0.0,0.0,0.0,Ashelik Ainserfle,1,27,0756,3,Ainserfle,11.0,17.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0756_02,0,B/27/S,34.0,0,47.0,287.0,0.0,4302.0,0.0,Ranon Geraing,0,27,0756,3,Geraing,5.0,17.0,4636.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0756_03,1,B/27/S,27.0,0,0.0,0.0,,0.0,0.0,Hadalm Ainserfle,1,27,0756,3,Ainserfle,11.0,17.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0757_01,0,D/33/P,67.0,0,1.0,0.0,5.0,1022.0,151.0,Mins Traie,0,33,0757,1,Traie,5.0,6.0,1028.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0761_01,0,C/26/P,33.0,0,0.0,3879.0,0.0,48.0,67.0,Izarki Fliblerolt,1,26,0761,1,Fliblerolt,3.0,10.0,3927.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0762_01,1,G/114/S,30.0,0,0.0,0.0,0.0,0.0,0.0,Elody Hubbarrison,0,114,0762,1,Hubbarrison,9.0,8.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0764_01,1,G/115/S,22.0,0,0.0,0.0,0.0,0.0,0.0,Danna Toddleton,0,115,0764,1,Toddleton,8.0,12.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0765_01,0,F/142/S,35.0,0,1248.0,0.0,55.0,12.0,0.0,Frus Burle,1,142,0765,2,Burle,4.0,14.0,1315.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0765_02,0,F/142/S,23.0,0,755.0,0.0,121.0,,0.0,Ponts Burle,0,142,0765,2,Burle,4.0,14.0,876.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0767_01,0,G/116/S,49.0,0,0.0,6.0,679.0,15.0,187.0,Francy Meltonway,0,116,0767,1,Meltonway,3.0,12.0,700.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0768_01,0,B/32/P,36.0,0,29.0,12180.0,0.0,93.0,17306.0,Maiam Oilloody,0,32,0768,2,Oilloody,4.0,13.0,12302.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0768_02,1,B/32/P,31.0,0,0.0,0.0,0.0,,0.0,Arix Oilloody,1,32,0768,2,Oilloody,4.0,13.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0769_01,1,B/28/S,54.0,0,0.0,0.0,0.0,0.0,0.0,Astrah Reeddommy,1,28,0769,1,Reeddommy,7.0,11.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0770_01,1,G/117/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Alendy Mclardson,0,117,0770,6,Mclardson,10.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0770_02,0,G/117/S,,0,0.0,715.0,0.0,170.0,0.0,Sanney Mclardson,0,117,0770,6,Mclardson,10.0,14.0,885.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0770_03,1,G/117/S,54.0,0,0.0,0.0,0.0,0.0,0.0,Hughy Mclardson,0,117,0770,6,Mclardson,10.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0770_04,1,G/117/S,10.0,0,0.0,0.0,0.0,0.0,0.0,Kimmy Mclardson,0,117,0770,6,Mclardson,10.0,14.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0770_05,0,G/117/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Harlen Mclardson,1,117,0770,6,Mclardson,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0770_06,1,G/117/S,7.0,0,0.0,0.0,0.0,0.0,0.0,,1,117,0770,6,,,14.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0771_01,1,G/112/P,25.0,0,0.0,0.0,0.0,0.0,0.0,Troyra Steeletters,0,112,0771,1,Steeletters,6.0,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0772_01,0,E/56/S,37.0,0,0.0,16.0,325.0,4476.0,1359.0,Minoton Hednigic,0,56,0772,4,Hednigic,8.0,21.0,4817.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0772_02,1,E/56/S,15.0,0,0.0,0.0,0.0,0.0,0.0,Halleth Plegred,1,56,0772,4,Plegred,7.0,21.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0772_03,1,E/56/S,26.0,0,0.0,0.0,0.0,0.0,0.0,Weia Hednigic,1,56,0772,4,Hednigic,8.0,21.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0772_04,0,E/56/S,7.0,0,0.0,0.0,0.0,0.0,0.0,Arrain Hednigic,1,56,0772,4,Hednigic,8.0,21.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0773_01,0,F/143/S,30.0,0,558.0,4.0,0.0,175.0,0.0,Gwendy Beston,0,143,0773,1,Beston,5.0,10.0,737.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0776_01,0,F/161/P,19.0,0,0.0,2.0,1399.0,0.0,18.0,Breney Roycentes,1,161,0776,1,Roycentes,1.0,11.0,1401.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0777_01,0,A/5/P,30.0,0,0.0,3004.0,0.0,1018.0,0.0,Wasalm Plattering,0,5,0777,1,Plattering,5.0,13.0,4022.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0779_01,0,F/162/P,21.0,0,562.0,2.0,0.0,0.0,11.0,Holey Rodger,0,162,0779,1,Rodger,7.0,9.0,564.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0781_01,0,G/118/S,21.0,0,14.0,33.0,0.0,3.0,467.0,Diandy Valexandez,0,118,0781,1,Valexandez,5.0,18.0,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0782_01,1,F/163/P,59.0,0,0.0,0.0,0.0,0.0,0.0,Clus Walé,1,163,0782,1,Walé,2.0,12.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0784_01,1,C/33/S,28.0,0,0.0,0.0,0.0,0.0,0.0,Grafirk Aiming,1,33,0784,1,Aiming,1.0,6.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0785_01,0,F/165/P,32.0,0,713.0,0.0,2.0,0.0,1.0,Francy Hughriend,0,165,0785,1,Hughriend,7.0,9.0,715.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0786_01,1,G/113/P,19.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Hartz,1,113,0786,1,Hartz,2.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0787_01,1,G/114/P,7.0,0,0.0,0.0,0.0,0.0,,Ritany Quinnerry,0,114,0787,1,Quinnerry,3.0,8.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0788_01,0,F/166/P,16.0,0,797.0,0.0,0.0,0.0,0.0,,0,166,0788,1,,,16.0,797.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0789_01,0,A/8/S,31.0,1,0.0,166.0,4.0,2177.0,342.0,Mesath Imprank,0,8,0789,3,Imprank,3.0,13.0,2347.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0789_02,0,A/8/S,30.0,0,0.0,142.0,870.0,89.0,3497.0,Auvan Frolestty,0,8,0789,3,Frolestty,4.0,13.0,1101.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0789_03,1,A/8/S,26.0,0,0.0,0.0,0.0,0.0,0.0,Zaninon Frolestty,1,8,0789,3,Frolestty,4.0,13.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0790_01,1,G/119/S,20.0,0,0.0,0.0,,0.0,0.0,Fanne Pottmanley,1,119,0790,1,Pottmanley,2.0,11.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0791_01,1,G/115/P,24.0,0,0.0,0.0,0.0,0.0,0.0,Neila Mcfarmerson,0,115,0791,1,Mcfarmerson,2.0,12.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0793_01,0,G/117/P,39.0,0,0.0,0.0,0.0,7.0,766.0,Millie Powenoble,0,117,0793,1,Powenoble,5.0,14.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0794_01,1,F/144/S,19.0,0,0.0,0.0,0.0,0.0,0.0,Nakes Dutte,1,144,0794,2,Dutte,5.0,18.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0794_02,1,F/144/S,27.0,0,0.0,0.0,0.0,0.0,0.0,Squars Dutte,1,144,0794,2,Dutte,5.0,18.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0795_01,0,F/145/S,34.0,0,0.0,0.0,0.0,874.0,0.0,Pristy Klindsey,0,145,0795,1,Klindsey,6.0,14.0,874.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0796_01,1,D/28/S,28.0,0,0.0,0.0,0.0,0.0,0.0,Alatrix Unfile,1,28,0796,1,Unfile,2.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0797_01,0,F/146/S,29.0,0,0.0,0.0,0.0,0.0,645.0,Hery Noelan,0,146,0797,1,Noelan,3.0,11.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0798_01,1,F/147/S,38.0,0,0.0,0.0,0.0,0.0,0.0,Ecco Gelle,1,147,0798,1,Gelle,3.0,9.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0799_01,0,A/6/P,,0,0.0,3462.0,5.0,1590.0,4.0,Genibah Presstic,0,6,0799,1,Presstic,5.0,12.0,5057.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0802_01,1,F/148/S,1.0,0,0.0,0.0,0.0,0.0,0.0,Plat Pimne,1,148,0802,1,Pimne,8.0,8.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0805_01,0,C/29/P,36.0,1,0.0,13248.0,100.0,1953.0,1.0,Glueba Chuble,1,29,0805,1,Chuble,5.0,12.0,15301.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0806_01,0,F/149/S,31.0,0,183.0,0.0,32.0,0.0,1171.0,Deaney Nieldson,0,149,0806,2,Nieldson,3.0,12.0,215.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0806_02,0,G/120/S,1.0,0,0.0,0.0,0.0,0.0,0.0,Bonyam Nieldson,1,120,0806,2,Nieldson,3.0,15.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0808_01,0,E/57/S,31.0,0,159.0,110.0,701.0,0.0,10.0,Benew Ramoran,0,57,0808,1,Ramoran,3.0,16.0,970.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0809_01,0,F/151/S,10.0,0,0.0,0.0,0.0,0.0,,Oaters Meake,1,151,0809,4,Meake,10.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0809_02,0,F/151/S,,0,1227.0,42.0,1.0,0.0,0.0,Crin Meake,0,151,0809,4,Meake,10.0,16.0,1270.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0809_03,0,F/151/S,42.0,0,836.0,0.0,51.0,304.0,0.0,Smal Meake,0,151,0809,4,Meake,10.0,16.0,1191.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0809_04,0,F/151/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Wales Meake,1,151,0809,4,Meake,10.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0811_01,0,F/152/S,41.0,0,1209.0,0.0,0.0,0.0,833.0,Ranutz Knik,0,152,0811,3,Knik,7.0,14.0,1209.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0811_02,1,F/152/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Pan Nutte,1,152,0811,3,Nutte,6.0,14.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0811_03,0,F/152/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Phams Nutte,1,152,0811,3,Nutte,6.0,14.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0813_01,1,F/169/P,59.0,0,0.0,0.0,0.0,0.0,0.0,Frouse Katte,1,169,0813,1,Katte,7.0,7.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0815_01,0,E/59/S,13.0,0,2.0,1.0,30.0,,0.0,Wenise Meyersones,0,59,0815,1,Meyersones,7.0,17.0,33.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0816_01,0,E/60/S,24.0,0,0.0,284.0,0.0,4614.0,438.0,Giedir Asoppor,0,60,0816,1,Asoppor,3.0,16.0,4898.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0817_01,1,G/119/P,20.0,0,0.0,0.0,0.0,0.0,0.0,Carona Baxters,0,119,0817,1,Baxters,1.0,11.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0818_01,0,B/29/S,71.0,1,0.0,0.0,0.0,0.0,0.0,Ksorab Couseced,1,29,0818,1,Couseced,3.0,12.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0819_01,1,G/121/S,23.0,1,0.0,0.0,0.0,0.0,0.0,Patsya Gainney,1,121,0819,1,Gainney,12.0,14.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0820_01,0,F/154/S,15.0,0,0.0,59.0,714.0,0.0,3.0,Hanry Strongers,1,154,0820,2,Strongers,7.0,9.0,773.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0820_02,0,G/122/S,18.0,0,751.0,0.0,0.0,0.0,0.0,Sus Strongers,0,122,0820,2,Strongers,7.0,12.0,751.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0822_01,0,F/156/S,19.0,0,0.0,561.0,10.0,0.0,161.0,Scotte Sweeton,1,156,0822,1,Sweeton,4.0,13.0,571.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0823_01,1,G/123/S,4.0,0,0.0,0.0,0.0,0.0,0.0,Chadie Carrishley,1,123,0823,2,Carrishley,7.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0823_02,0,,42.0,0,0.0,0.0,739.0,0.0,0.0,Wenten Carrishley,1,,0823,2,Carrishley,7.0,,739.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0824_01,0,F/158/S,51.0,0,815.0,0.0,343.0,55.0,0.0,Teda Chpie,0,158,0824,1,Chpie,5.0,16.0,1213.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0825_01,1,G/120/P,13.0,0,0.0,0.0,0.0,0.0,0.0,Alendy Wardendez,1,120,0825,1,Wardendez,9.0,15.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0826_01,0,,27.0,0,174.0,653.0,0.0,0.0,0.0,Danna Hoopez,1,,0826,1,Hoopez,4.0,,827.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0828_01,0,F/159/S,42.0,0,786.0,0.0,22.0,59.0,0.0,Juliey Santry,0,159,0828,2,Santry,10.0,10.0,867.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0828_02,0,F/159/S,41.0,0,324.0,2.0,,7.0,26.0,Rosey Santry,1,159,0828,2,Santry,10.0,10.0,333.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0829_01,0,F/170/P,21.0,0,15.0,0.0,2695.0,2.0,0.0,Myrace Carverson,1,170,0829,1,Carverson,3.0,11.0,2712.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0830_01,0,F/171/P,31.0,0,14.0,5.0,0.0,795.0,0.0,Eilan Hinesh,1,171,0830,1,Hinesh,6.0,12.0,814.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0833_01,1,,36.0,0,0.0,0.0,0.0,0.0,0.0,Tarmus Poicaptic,1,,0833,1,Poicaptic,2.0,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0834_01,0,F/173/P,31.0,0,0.0,0.0,0.0,838.0,27.0,Garry Pacerty,0,173,0834,1,Pacerty,5.0,9.0,838.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0835_01,0,G/124/S,14.0,0,77.0,0.0,9.0,424.0,166.0,Briane Frazie,0,124,0835,1,Frazie,5.0,15.0,510.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0836_01,0,F/160/S,32.0,1,494.0,701.0,71.0,0.0,0.0,Set Butte,0,160,0836,1,Butte,5.0,6.0,1266.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0839_01,0,B/30/S,32.0,0,0.0,179.0,0.0,0.0,5152.0,Grumak Pokerheed,0,30,0839,1,Pokerheed,2.0,10.0,179.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0840_01,1,G/123/P,27.0,0,663.0,1111.0,0.0,0.0,2.0,Ebonyd Braymon,0,123,0840,1,Braymon,10.0,19.0,1774.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0845_01,0,B/31/S,57.0,0,2651.0,2956.0,0.0,266.0,1300.0,Achbah Fueling,0,31,0845,1,Fueling,5.0,9.0,5873.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0846_01,1,G/125/S,13.0,0,0.0,0.0,0.0,0.0,0.0,Tera Simstravery,0,125,0846,1,Simstravery,6.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0848_01,1,F/175/P,30.0,0,0.0,0.0,0.0,0.0,0.0,Sts Raca,1,175,0848,2,Raca,2.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0848_02,1,F/175/P,14.0,0,0.0,0.0,0.0,0.0,0.0,Monam Raca,1,175,0848,2,Raca,2.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0849_01,0,B/32/S,27.0,0,0.0,0.0,0.0,0.0,0.0,Cellum Oidederval,1,32,0849,2,Oidederval,3.0,13.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0849_02,1,B/32/S,32.0,0,0.0,0.0,0.0,0.0,0.0,Tareson Oidederval,1,32,0849,2,Oidederval,3.0,13.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0850_01,1,E/62/S,54.0,0,0.0,0.0,0.0,0.0,0.0,Koops Nan,1,62,0850,1,Nan,8.0,14.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0851_01,0,F/176/P,23.0,0,217.0,378.0,19.0,1.0,12.0,Iandy Sarios,0,176,0851,1,Sarios,2.0,21.0,615.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0853_01,1,A/9/S,38.0,0,0.0,0.0,0.0,0.0,0.0,Hamelik Ageurante,1,9,0853,1,Ageurante,1.0,16.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0859_01,1,G/127/S,32.0,0,0.0,0.0,0.0,0.0,0.0,Eleaha Lambles,1,127,0859,1,Lambles,6.0,13.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0860_01,0,E/48/P,24.0,0,34.0,7.0,320.0,0.0,427.0,,0,48,0860,1,,,12.0,361.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0863_01,1,G/129/S,36.0,0,0.0,0.0,0.0,0.0,0.0,Jone Walkerez,0,129,0863,3,Walkerez,3.0,13.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0863_02,0,G/129/S,11.0,0,0.0,0.0,0.0,0.0,0.0,Lynez Walkerez,0,129,0863,3,Walkerez,3.0,13.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0863_03,1,G/129/S,6.0,0,0.0,0.0,0.0,0.0,0.0,Rald Walkerez,0,129,0863,3,Walkerez,3.0,13.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0865_01,1,B/35/S,36.0,0,0.0,,0.0,0.0,0.0,,1,35,0865,2,,,17.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0865_02,1,B/35/S,22.0,0,0.0,0.0,0.0,0.0,0.0,Neutria Sandul,1,35,0865,2,Sandul,2.0,17.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0867_01,0,F/163/S,,0,2.0,850.0,18.0,2.0,0.0,Ernice Stephendsey,0,163,0867,1,Stephendsey,7.0,12.0,872.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0868_01,1,G/130/S,37.0,0,0.0,0.0,0.0,0.0,0.0,Ianya Peckers,1,130,0868,1,Peckers,3.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0869_01,0,F/164/S,55.0,0,280.0,0.0,444.0,0.0,0.0,Hilley Sweene,0,164,0869,1,Sweene,4.0,6.0,724.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0870_01,0,G/126/P,,0,112.0,473.0,0.0,92.0,0.0,Dessie Maynardner,0,126,0870,1,Maynardner,7.0,10.0,677.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0871_01,0,A/10/S,20.0,0,2.0,4754.0,0.0,246.0,31.0,Polar Geneltic,1,10,0871,1,Geneltic,4.0,12.0,5002.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0873_01,0,F/180/P,16.0,0,,0.0,32.0,2529.0,92.0,Garyan Franton,0,180,0873,1,Franton,7.0,8.0,2561.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0874_01,0,F/165/S,19.0,0,0.0,162.0,540.0,0.0,0.0,Breney Briggston,0,165,0874,1,Briggston,13.0,9.0,702.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0875_01,0,G/131/S,38.0,0,0.0,0.0,0.0,0.0,0.0,,0,131,0875,1,,,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0876_01,0,F/166/S,35.0,0,12.0,687.0,46.0,2.0,0.0,Teryla Leodger,0,166,0876,1,Leodger,5.0,16.0,747.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0877_01,1,C/30/P,33.0,0,0.0,0.0,0.0,0.0,0.0,Hallus Covetive,1,30,0877,1,Covetive,6.0,10.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0878_01,0,D/31/S,37.0,1,381.0,0.0,3.0,447.0,0.0,Sceres Bancy,0,31,0878,1,Bancy,4.0,9.0,831.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0879_01,0,,46.0,0,784.0,0.0,0.0,0.0,4.0,Therta Lanks,0,,0879,1,Lanks,3.0,,784.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0881_01,0,D/32/S,41.0,0,3103.0,3.0,0.0,31.0,26.0,Gollux Reedall,0,32,0881,1,Reedall,9.0,13.0,3137.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0883_01,0,G/127/P,13.0,0,875.0,5.0,10.0,18.0,0.0,Elson Malliamsey,0,127,0883,1,Malliamsey,6.0,13.0,908.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0885_01,1,G/133/S,31.0,0,0.0,0.0,0.0,0.0,0.0,Chelsa Pittson,0,133,0885,2,Pittson,6.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
